date,level,site
2007-06-21,,#371641101254101
2008-06-21,,#371641101254101
2009-06-21,,#371641101254101
2010-06-21,,#371641101254101
2011-06-21,,#371641101254101
2012-06-21,,#371641101254101
2013-06-21,,#371641101254101
2014-06-21,,#371641101254101
2015-06-21,,#371641101254101
2016-06-21,,#371641101254101
2017-06-21,,#371641101254101
2018-06-21,,#371641101254101
2019-06-21,,#371641101254101
2020-06-21,,#371641101254101
2001-06-21,,#371709100432501
2002-06-21,,#371709100432501
2003-06-21,,#371709100432501
2004-06-21,,#371709100432501
2005-06-21,,#371709100432501
2006-06-21,,#371709100432501
2007-06-21,,#371709100432501
2008-06-21,,#371709100432501
2009-06-21,,#371709100432501
2010-06-21,,#371709100432501
2011-06-21,,#371709100432501
2012-06-21,,#371709100432501
2013-06-21,,#371709100432501
2014-06-21,,#371709100432501
2015-06-21,,#371709100432501
2016-06-21,,#371709100432501
2017-06-21,,#371709100432501
2018-06-21,,#371709100432501
2019-06-21,,#371709100432501
2020-06-21,,#371709100432501
2001-06-21,,#371713101125601
2002-06-21,,#371713101125601
2003-06-21,,#371713101125601
2004-06-21,,#371713101125601
2005-06-21,,#371713101125601
2006-06-21,,#371713101125601
2007-06-21,,#371713101125601
2008-06-21,,#371713101125601
2009-06-21,,#371713101125601
2010-06-21,,#371713101125601
2011-06-21,,#371713101125601
2012-06-21,,#371713101125601
2013-06-21,,#371713101125601
2014-06-21,,#371713101125601
2015-06-21,,#371713101125601
2016-06-21,,#371713101125601
2017-06-21,,#371713101125601
2018-06-21,,#371713101125601
2019-06-21,,#371713101125601
2020-06-21,,#371713101125601
2001-06-21,,#371734100383601
2002-06-21,,#371734100383601
2003-06-21,,#371734100383601
2004-06-21,,#371734100383601
2005-06-21,,#371734100383601
2006-06-21,,#371734100383601
2007-06-21,,#371734100383601
2008-06-21,,#371734100383601
2009-06-21,,#371734100383601
2010-06-21,,#371734100383601
2011-06-21,,#371734100383601
2012-06-21,,#371734100383601
2013-06-21,,#371734100383601
2014-06-21,,#371734100383601
2015-06-21,,#371734100383601
2016-06-21,,#371734100383601
2017-06-21,,#371734100383601
2018-06-21,,#371734100383601
2019-06-21,,#371734100383601
2020-06-21,,#371734100383601
2001-06-21,,#371801101363101
2002-06-21,,#371801101363101
2003-06-21,,#371801101363101
