date,level,site
2012-12-21,-42.77,#1009701
2013-12-21,-42.87,#1009701
2014-12-21,-42.91,#1009701
2015-12-21,,#1009701
2016-12-21,,#1009701
2017-12-21,,#1009701
2018-12-21,,#1009701
2019-12-21,,#1009701
2020-12-21,,#1009701
2001-12-21,,#1009801
2002-12-21,,#1009801
2003-12-21,,#1009801
2004-12-21,,#1009801
2005-12-21,,#1009801
2006-12-21,,#1009801
2007-12-21,,#1009801
2008-12-21,,#1009801
2009-12-21,-16.82,#1009801
2010-12-21,-16.9,#1009801
2011-12-21,,#1009801
2012-12-21,-16.92,#1009801
2013-12-21,-16.93,#1009801
2014-12-21,-16.96,#1009801
2015-12-21,,#1009801
2016-12-21,,#1009801
2017-12-21,,#1009801
2018-12-21,,#1009801
2019-12-21,,#1009801
2020-12-21,,#1009801
2001-12-21,-45.69,#1010101
2002-12-21,-45.7,#1010101
2003-12-21,-45.77,#1010101
2004-12-21,-45.65,#1010101
2005-12-21,-45.7,#1010101
2006-12-21,-45.69,#1010101
2007-12-21,,#1010101
2008-12-21,,#1010101
2009-12-21,,#1010101
2010-12-21,-45.59,#1010101
2011-12-21,-45.57,#1010101
2012-12-21,-45.6,#1010101
2013-12-21,-45.62,#1010101
2014-12-21,-45.59,#1010101
2015-12-21,-45.19,#1010101
2016-12-21,-47.03,#1010101
2017-12-21,-47.49,#1010101
2018-12-21,-47.97,#1010101
2019-12-21,-44.95,#1010101
2020-12-21,-45.56,#1010101
2001-12-21,-37.89,#1010301
2002-12-21,-39.19,#1010301
2003-12-21,,#1010301
2004-12-21,-37.39,#1010301
2005-12-21,,#1010301
2006-12-21,-37.52,#1010301
2007-12-21,-37.37,#1010301
2008-12-21,-38.3,#1010301
2009-12-21,-37.46,#1010301
2010-12-21,-37.68,#1010301
2011-12-21,-37.43,#1010301
2012-12-21,-37.52,#1010301
2013-12-21,-37.49,#1010301
2014-12-21,,#1010301
2015-12-21,-37.61,#1010301
2016-12-21,,#1010301
2017-12-21,-37.53,#1010301
2018-12-21,-37.52,#1010301
2019-12-21,,#1010301
2020-12-21,-37.48,#1010301
2001-12-21,,#1010601
2002-12-21,,#1010601
2003-12-21,,#1010601
2004-12-21,,#1010601
2005-12-21,,#1010601
2006-12-21,,#1010601
2007-12-21,,#1010601
2008-12-21,,#1010601
2009-12-21,-53.72,#1010601
2010-12-21,-53.64,#1010601
2011-12-21,,#1010601
2012-12-21,-53.5,#1010601
2013-12-21,-53.54,#1010601
2014-12-21,-53.25,#1010601
2015-12-21,,#1010601
2016-12-21,,#1010601
2017-12-21,,#1010601
2018-12-21,,#1010601
2019-12-21,,#1010601
2020-12-21,,#1010601
2001-12-21,,#1010701
2002-12-21,,#1010701
2003-12-21,,#1010701
2004-12-21,,#1010701
2005-12-21,,#1010701
2006-12-21,,#1010701
2007-12-21,,#1010701
2008-12-21,,#1010701
2009-12-21,-48.58,#1010701
2010-12-21,-48.54,#1010701
2011-12-21,,#1010701
2012-12-21,-48.69,#1010701
2013-12-21,-48.67,#1010701
2014-12-21,-48.68,#1010701
2015-12-21,,#1010701
2016-12-21,,#1010701
2017-12-21,,#1010701
2018-12-21,,#1010701
2019-12-21,,#1010701
2020-12-21,,#1010701
2001-12-21,,#1010702
2002-12-21,,#1010702
2003-12-21,,#1010702
2004-12-21,,#1010702
2005-12-21,,#1010702
2006-12-21,,#1010702
2007-12-21,,#1010702
