date,level,site
2020-06-21,,#1201617
2001-06-21,,#1201624
2002-06-21,,#1201624
2003-06-21,,#1201624
2004-06-21,,#1201624
2005-06-21,,#1201624
2006-06-21,,#1201624
2007-06-21,,#1201624
2008-06-21,,#1201624
2009-06-21,,#1201624
2010-06-21,,#1201624
2011-06-21,,#1201624
2012-06-21,,#1201624
2013-06-21,,#1201624
2014-06-21,,#1201624
2015-06-21,,#1201624
2016-06-21,,#1201624
2017-06-21,,#1201624
2018-06-21,,#1201624
2019-06-21,,#1201624
2020-06-21,,#1201624
2001-06-21,,#1201655
2002-06-21,,#1201655
2003-06-21,,#1201655
2004-06-21,,#1201655
2005-06-21,,#1201655
2006-06-21,,#1201655
2007-06-21,,#1201655
2008-06-21,,#1201655
2009-06-21,,#1201655
2010-06-21,,#1201655
2011-06-21,,#1201655
2012-06-21,,#1201655
2013-06-21,,#1201655
2014-06-21,,#1201655
2015-06-21,,#1201655
2016-06-21,,#1201655
2017-06-21,,#1201655
2018-06-21,,#1201655
2019-06-21,,#1201655
2020-06-21,,#1201655
2001-06-21,,#1201904
2002-06-21,,#1201904
2003-06-21,,#1201904
2004-06-21,,#1201904
2005-06-21,,#1201904
2006-06-21,,#1201904
2007-06-21,,#1201904
2008-06-21,,#1201904
2009-06-21,,#1201904
2010-06-21,,#1201904
2011-06-21,,#1201904
2012-06-21,,#1201904
2013-06-21,,#1201904
2014-06-21,,#1201904
2015-06-21,,#1201904
2016-06-21,,#1201904
2017-06-21,,#1201904
2018-06-21,,#1201904
2019-06-21,,#1201904
2020-06-21,,#1201904
2001-06-21,,#1202109
2002-06-21,,#1202109
2003-06-21,,#1202109
2004-06-21,,#1202109
2005-06-21,,#1202109
2006-06-21,,#1202109
2007-06-21,,#1202109
2008-06-21,,#1202109
2009-06-21,,#1202109
2010-06-21,,#1202109
2011-06-21,,#1202109
2012-06-21,,#1202109
2013-06-21,,#1202109
2014-06-21,,#1202109
2015-06-21,,#1202109
2016-06-21,,#1202109
2017-06-21,,#1202109
2018-06-21,,#1202109
2019-06-21,-33.1,#1202109
2020-06-21,,#1202109
2001-06-21,,#1202306
2002-06-21,,#1202306
2003-06-21,,#1202306
2004-06-21,,#1202306
2005-06-21,,#1202306
2006-06-21,-15.79,#1202306
2007-06-21,,#1202306
2008-06-21,-16.09,#1202306
2009-06-21,-17.89,#1202306
2010-06-21,,#1202306
2011-06-21,,#1202306
2012-06-21,,#1202306
2013-06-21,,#1202306
2014-06-21,,#1202306
2015-06-21,,#1202306
2016-06-21,,#1202306
2017-06-21,,#1202306
2018-06-21,,#1202306
2019-06-21,,#1202306
2020-06-21,,#1202306
2001-06-21,,#1202421
2002-06-21,,#1202421
2003-06-21,,#1202421
2004-06-21,,#1202421
2005-06-21,,#1202421
2006-06-21,,#1202421
2007-06-21,,#1202421
2008-06-21,,#1202421
2009-06-21,,#1202421
2010-06-21,,#1202421
2011-06-21,,#1202421
2012-06-21,,#1202421
2013-06-21,,#1202421
2014-06-21,,#1202421
2015-06-21,,#1202421
2016-06-21,,#1202421
2017-06-21,,#1202421
2018-06-21,,#1202421
2019-06-21,,#1202421
2020-06-21,,#1202421
2001-06-21,,#1202513
2002-06-21,,#1202513
2003-06-21,,#1202513
2004-06-21,,#1202513
2005-06-21,,#1202513
2006-06-21,,#1202513
2007-06-21,,#1202513
2008-06-21,,#1202513
2009-06-21,,#1202513
2010-06-21,,#1202513
2011-06-21,,#1202513
2012-06-21,,#1202513
2013-06-21,,#1202513
2014-06-21,,#1202513
2015-06-21,,#1202513
2016-06-21,,#1202513
2017-06-21,,#1202513
2018-06-21,,#1202513
2019-06-21,,#1202513
2020-06-21,,#1202513
2001-06-21,,#1202523
2002-06-21,,#1202523
2003-06-21,,#1202523
2004-06-21,,#1202523
2005-06-21,,#1202523
2006-06-21,,#1202523
2007-06-21,,#1202523
2008-06-21,,#1202523
2009-06-21,,#1202523
2010-06-21,,#1202523
2011-06-21,,#1202523
2012-06-21,,#1202523
2013-06-21,,#1202523
2014-06-21,,#1202523
2015-06-21,,#1202523
2016-06-21,,#1202523
2017-06-21,,#1202523
2018-06-21,,#1202523
2019-06-21,,#1202523
2020-06-21,,#1202523
2001-06-21,,#1202529
2002-06-21,,#1202529
2003-06-21,,#1202529
2004-06-21,,#1202529
2005-06-21,,#1202529
2006-06-21,,#1202529
2007-06-21,,#1202529
2008-06-21,,#1202529
2009-06-21,,#1202529
2010-06-21,,#1202529
2011-06-21,,#1202529
2012-06-21,,#1202529
2013-06-21,,#1202529
2014-06-21,,#1202529
2015-06-21,,#1202529
2016-06-21,,#1202529
2017-06-21,,#1202529
2018-06-21,,#1202529
2019-06-21,,#1202529
2020-06-21,,#1202529
2001-06-21,,#1202531
2002-06-21,,#1202531
2003-06-21,,#1202531
2004-06-21,,#1202531
2005-06-21,,#1202531
2006-06-21,,#1202531
2007-06-21,,#1202531
2008-06-21,,#1202531
2009-06-21,,#1202531
2010-06-21,,#1202531
2011-06-21,,#1202531
2012-06-21,,#1202531
2013-06-21,,#1202531
2014-06-21,,#1202531
2015-06-21,,#1202531
2016-06-21,,#1202531
2017-06-21,,#1202531
2018-06-21,,#1202531
2019-06-21,-24.6,#1202531
2020-06-21,,#1202531
2001-06-21,,#1202619
2002-06-21,,#1202619
2003-06-21,,#1202619
2004-06-21,,#1202619
2005-06-21,,#1202619
2006-06-21,,#1202619
2007-06-21,,#1202619
2008-06-21,,#1202619
2009-06-21,,#1202619
2010-06-21,,#1202619
2011-06-21,,#1202619
2012-06-21,,#1202619
2013-06-21,,#1202619
2014-06-21,,#1202619
2015-06-21,,#1202619
2016-06-21,,#1202619
2017-06-21,,#1202619
2018-06-21,,#1202619
2019-06-21,,#1202619
2020-06-21,,#1202619
2001-06-21,,#1202621
2002-06-21,,#1202621
2003-06-21,,#1202621
2004-06-21,,#1202621
2005-06-21,,#1202621
2006-06-21,,#1202621
2007-06-21,,#1202621
2008-06-21,,#1202621
2009-06-21,,#1202621
2010-06-21,,#1202621
2011-06-21,,#1202621
2012-06-21,,#1202621
2013-06-21,,#1202621
2014-06-21,,#1202621
2015-06-21,,#1202621
2016-06-21,,#1202621
2017-06-21,,#1202621
2018-06-21,,#1202621
2019-06-21,,#1202621
2020-06-21,,#1202621
2001-06-21,,#1202812
2002-06-21,,#1202812
2003-06-21,,#1202812
2004-06-21,,#1202812
2005-06-21,,#1202812
2006-06-21,,#1202812
2007-06-21,,#1202812
2008-06-21,-6.1,#1202812
2009-06-21,-8.75,#1202812
2010-06-21,-8.35,#1202812
2011-06-21,,#1202812
2012-06-21,,#1202812
2013-06-21,-10.61,#1202812
2014-06-21,,#1202812
2015-06-21,,#1202812
2016-06-21,,#1202812
2017-06-21,,#1202812
2018-06-21,,#1202812
2019-06-21,,#1202812
2020-06-21,,#1202812
2001-06-21,,#1202813
2002-06-21,,#1202813
2003-06-21,,#1202813
2004-06-21,,#1202813
2005-06-21,,#1202813
2006-06-21,,#1202813
2007-06-21,,#1202813
2008-06-21,,#1202813
2009-06-21,,#1202813
2010-06-21,,#1202813
2011-06-21,,#1202813
2012-06-21,,#1202813
2013-06-21,,#1202813
